uuid,Members,Answers,Fully specified name:pt,Fully specified name:en,Short name:pt,Short name:en,Data class,Data type,_version:1,_order:100
3d4fd8cd-5d2a-4231-a0d3-ba2c1026b231,,,DC_Micose não especificada,DC_Micose não especificada,B49-Micose não especificada,B49-Micose não especificada,Misc,N/A,,
95197bbb-4707-4d22-8da1-f215e5691123,,,DC_Malária por Plasmodium falciparum,DC_Malária por Plasmodium falciparum,B50-Malária por Plasmodium falciparum,B50-Malária por Plasmodium falciparum,Misc,N/A,,
6841d907-71d4-4a1f-b982-2a4aa45365c6,,,DC_Malária por Plasmodium vivax,DC_Malária por Plasmodium vivax,B51-Malária por Plasmodium vivax,B51-Malária por Plasmodium vivax,Misc,N/A,,
ff71df72-5064-46b5-952c-6adc4722b7ae,,,DC_Malária por Plasmodium malariae,DC_Malária por Plasmodium malariae,B52-Malária por Plasmodium malariae,B52-Malária por Plasmodium malariae,Misc,N/A,,
c141b27d-c47d-4d99-b72b-59b7d1b6a141,,,DC_Outras formas de malária confirmadas por exames parasitológicos,DC_Outras formas de malária confirmadas por exames parasitológicos,B53-Outras formas de malária confirmadas por exames parasitológicos,B53-Outras formas de malária confirmadas por exames parasitológicos,Misc,N/A,,
ccec63ae-265c-4317-9386-f685a622ae26,,,DC_Malária não especificada,DC_Malária não especificada,B54-Malária não especificada,B54-Malária não especificada,Misc,N/A,,
fa3bc48d-ec4c-4449-aa61-358da781d000,,,DC_Leishmaniose,DC_Leishmaniose,B55-Leishmaniose,B55-Leishmaniose,Misc,N/A,,
47754ef8-a324-4993-a3f2-0e85b8dc3328,,,DC_Tripanossomíase africana,DC_Tripanossomíase africana,B56-Tripanossomíase africana,B56-Tripanossomíase africana,Misc,N/A,,
9ca94b36-96b6-42bf-836a-7b3e0fe081ef,,,DC_Doença de Chagas,DC_Doença de Chagas,B57-Doença de Chagas,B57-Doença de Chagas,Misc,N/A,,
5d891bb3-76e0-4cf4-bbce-670a2a7e129d,,,DC_Toxoplasmose,DC_Toxoplasmose,B58-Toxoplasmose,B58-Toxoplasmose,Misc,N/A,,
1c0149b8-9373-44ac-b5ea-235f2a507301,,,DC_Pneumocistose,DC_Pneumocistose,B59-Pneumocistose,B59-Pneumocistose,Misc,N/A,,
b978fe69-d90e-4765-8756-4efc080c3314,,,"DC_Outras doenças devidas a protozoários, não classificadas em outra parte","DC_Outras doenças devidas a protozoários, não classificadas em outra parte","B60-Outras doenças devidas a protozoários, não classificadas em outra parte","B60-Outras doenças devidas a protozoários, não classificadas em outra parte",Misc,N/A,,
a1ec1a31-fd3a-4d84-9efa-4f559d084692,,,DC_Doença não especificada devida a protozoários,DC_Doença não especificada devida a protozoários,B64-Doença não especificada devida a protozoários,B64-Doença não especificada devida a protozoários,Misc,N/A,,
2c6482fb-ff6e-4661-9756-9125c1b35201,,,DC_Esquistossomose [bilharziose] [Schistosomíase],DC_Esquistossomose [bilharziose] [Schistosomíase],B65-Esquistossomose [bilharziose] [Schistosomíase],B65-Esquistossomose [bilharziose] [Schistosomíase],Misc,N/A,,
4b97ed15-29dd-4b47-afe5-e95cd8ddd1e0,,,DC_Outras infestações por trematódeos,DC_Outras infestações por trematódeos,B66-Outras infestações por trematódeos,B66-Outras infestações por trematódeos,Misc,N/A,,
ac533e87-d3ac-4ab1-a028-530c7f2bd380,,,DC_Equinococose,DC_Equinococose,B67-Equinococose,B67-Equinococose,Misc,N/A,,
cf394fa8-c4ff-40a9-a40b-b6de2c489a48,,,DC_Infestação por Taenia,DC_Infestação por Taenia,B68-Infestação por Taenia,B68-Infestação por Taenia,Misc,N/A,,
e28f8620-ba5d-4f32-bb2b-d3e4cfd1beda,,,DC_Cisticercose,DC_Cisticercose,B69-Cisticercose,B69-Cisticercose,Misc,N/A,,
200253e7-12d6-4aeb-a5d9-1f856a80d140,,,DC_Difilobotríase e esparganose,DC_Difilobotríase e esparganose,B70-Difilobotríase e esparganose,B70-Difilobotríase e esparganose,Misc,N/A,,
93bf5492-f8df-460a-ac4e-df08e4a30b2f,,,DC_Outras infestações por cestóides,DC_Outras infestações por cestóides,B71-Outras infestações por cestóides,B71-Outras infestações por cestóides,Misc,N/A,,
5b3f958f-b8ed-4bf6-a5b4-cdbb7523485a,,,DC_Dracontíase,DC_Dracontíase,B72-Dracontíase,B72-Dracontíase,Misc,N/A,,
b4b21b00-98f7-4bdb-a7de-974323f8597a,,,DC_Oncocercose,DC_Oncocercose,B73-Oncocercose,B73-Oncocercose,Misc,N/A,,
28300c78-1b7b-45cc-bac7-c83767c02ade,,,DC_Filariose,DC_Filariose,B74-Filariose,B74-Filariose,Misc,N/A,,
7cbddcc2-cbb4-4ac3-9681-45231fd8d7b6,,,DC_Triquinose,DC_Triquinose,B75-Triquinose,B75-Triquinose,Misc,N/A,,
05b10cea-818c-4071-ba39-363041788ac3,,,DC_Ancilostomíase,DC_Ancilostomíase,B76-Ancilostomíase,B76-Ancilostomíase,Misc,N/A,,
25bec187-a418-4851-a3b4-bcc098a07311,,,DC_Ascaridíase,DC_Ascaridíase,B77-Ascaridíase,B77-Ascaridíase,Misc,N/A,,
95401225-7b70-43e7-bc8b-541334847f4f,,,DC_Estrongiloidíase,DC_Estrongiloidíase,B78-Estrongiloidíase,B78-Estrongiloidíase,Misc,N/A,,
d9033833-d7d5-4cd2-9377-e0ff4a7fc93e,,,DC_Tricuríase,DC_Tricuríase,B79-Tricuríase,B79-Tricuríase,Misc,N/A,,
065cc66e-5def-439a-97cb-2ced620fe9bb,,,DC_Oxiuríase,DC_Oxiuríase,B80-Oxiuríase,B80-Oxiuríase,Misc,N/A,,
ac56406f-ac77-4b2e-b8a3-a38c5974ff86,,,"DC_Outras helmintíases intestinais, não classificadas em outra parte","DC_Outras helmintíases intestinais, não classificadas em outra parte","B81-Outras helmintíases intestinais, não classificadas em outra parte","B81-Outras helmintíases intestinais, não classificadas em outra parte",Misc,N/A,,
a8ed006f-a900-46c5-b02b-0eb9fd5cb630,,,DC_Parasitose intestinal não especificada,DC_Parasitose intestinal não especificada,B82-Parasitose intestinal não especificada,B82-Parasitose intestinal não especificada,Misc,N/A,,
3c2ed50a-1965-4f6e-a225-7f0273fa5027,,,DC_Outras helmintíases,DC_Outras helmintíases,B83-Outras helmintíases,B83-Outras helmintíases,Misc,N/A,,
ad083caa-1dff-454a-b15d-c11cbd958f11,,,DC_Pediculose e ftiríase,DC_Pediculose e ftiríase,B85-Pediculose e ftiríase,B85-Pediculose e ftiríase,Misc,N/A,,
d111ccff-7fa0-46d5-ad80-444f503c16b6,,,DC_Escabiose [sarna],DC_Escabiose [sarna],B86-Escabiose [sarna],B86-Escabiose [sarna],Misc,N/A,,
0dbfb153-e372-474a-93a3-394e2d56122e,,,DC_Miíase,DC_Miíase,B87-Miíase,B87-Miíase,Misc,N/A,,
13237d10-09ad-4b4a-843c-7d8d2fde81f9,,,DC_Outras infestações,DC_Outras infestações,B88-Outras infestações,B88-Outras infestações,Misc,N/A,,
c87df2de-14d1-4456-8b8d-402c2bf29635,,,DC_Doença parasitária não especificada,DC_Doença parasitária não especificada,B89-Doença parasitária não especificada,B89-Doença parasitária não especificada,Misc,N/A,,
b8cd2581-8db5-4744-a536-aa9845e13e8e,,,DC_Seqüelas de tuberculose,DC_Seqüelas de tuberculose,B90-Seqüelas de tuberculose,B90-Seqüelas de tuberculose,Misc,N/A,,
5d6adea5-c2be-412e-8926-ab499c260e96,,,DC_Seqüelas de poliomielite,DC_Seqüelas de poliomielite,B91-Seqüelas de poliomielite,B91-Seqüelas de poliomielite,Misc,N/A,,
e09c73c1-0f5b-45e3-baf5-4b5c01cb95be,,,DC_Seqüelas de hanseníase [lepra],DC_Seqüelas de hanseníase [lepra],B92-Seqüelas de hanseníase [lepra],B92-Seqüelas de hanseníase [lepra],Misc,N/A,,
36c1d5d9-6ff4-44c5-874f-7b9ccc63f0a2,,,DC_Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas,DC_Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas,B94-Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas,B94-Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas,Misc,N/A,,
5e0978e6-cb55-4964-894c-b9f6f863302e,,,DC_Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos,DC_Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos,B95-Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos,B95-Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos,Misc,N/A,,
fd5fd1a9-15f0-4e1a-970e-6ba8f05aa4c9,,,"DC_Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos","DC_Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos","B96-Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos","B96-Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos",Misc,N/A,,
4cf8e856-20b5-49fb-afd8-fa652411b55c,,,DC_Vírus como causa de doenças classificadas em outros capítulos,DC_Vírus como causa de doenças classificadas em outros capítulos,B97-Vírus como causa de doenças classificadas em outros capítulos,B97-Vírus como causa de doenças classificadas em outros capítulos,Misc,N/A,,
7da343e6-c909-42aa-b707-e701ce7f29f9,,,DC_Outras doenças infecciosas,DC_Outras doenças infecciosas,B99-Outras doenças infecciosas,B99-Outras doenças infecciosas,Misc,N/A,,
107c8e17-92c9-403f-856d-b044381f02a4,,,"DC_Doenças infecciosas, outras e as não especificadas","DC_Doenças infecciosas, outras e as não especificadas","B99-Doenças infecciosas, outras e as não especificadas","B99-Doenças infecciosas, outras e as não especificadas",Misc,N/A,,
c847308e-0843-4b6c-973f-b6b30f41d9d7,,,DC_Neoplasia maligna do lábio,DC_Neoplasia maligna do lábio,C00-Neoplasia maligna do lábio,C00-Neoplasia maligna do lábio,Misc,N/A,,
47aeb286-2d8d-4a28-a47f-3052c2f7fa08,,,DC_Neoplasia maligna da base da língua,DC_Neoplasia maligna da base da língua,C01-Neoplasia maligna da base da língua,C01-Neoplasia maligna da base da língua,Misc,N/A,,
d23a2eed-6395-4014-a706-8ce86877761b,,,DC_Neoplasia maligna de outras partes e de partes não especificadas da língua,DC_Neoplasia maligna de outras partes e de partes não especificadas da língua,C02-Neoplasia maligna de outras partes e de partes não especificadas da língua,C02-Neoplasia maligna de outras partes e de partes não especificadas da língua,Misc,N/A,,
e2d6c29a-61b8-40d7-8cb1-fe69e01f114c,,,DC_Neoplasia maligna da gengiva,DC_Neoplasia maligna da gengiva,C03-Neoplasia maligna da gengiva,C03-Neoplasia maligna da gengiva,Misc,N/A,,
eca0dfdf-b2fe-409a-805a-bdb1520d2ee0,,,DC_Neoplasia maligna do assoalho da boca,DC_Neoplasia maligna do assoalho da boca,C04-Neoplasia maligna do assoalho da boca,C04-Neoplasia maligna do assoalho da boca,Misc,N/A,,
5d1a2b91-538a-4507-bc09-c6d8d73d451a,,,DC_Neoplasia maligna do pálato,DC_Neoplasia maligna do pálato,C05-Neoplasia maligna do pálato,C05-Neoplasia maligna do pálato,Misc,N/A,,
57b3d969-c321-4ab5-a5e1-e8f96e8cc0d7,,,DC_Neoplasia maligna de outras partes e de partes não especificadas da boca,DC_Neoplasia maligna de outras partes e de partes não especificadas da boca,C06-Neoplasia maligna de outras partes e de partes não especificadas da boca,C06-Neoplasia maligna de outras partes e de partes não especificadas da boca,Misc,N/A,,
854f6ffe-9834-49a7-9bba-88d5c38578b0,,,DC_Neoplasia maligna da glândula parótida,DC_Neoplasia maligna da glândula parótida,C07-Neoplasia maligna da glândula parótida,C07-Neoplasia maligna da glândula parótida,Misc,N/A,,
b40e373e-f31d-4998-8d51-5704a925c4af,,,DC_Neoplasia maligna de outras glândulas salivares maiores e as não especificadas,DC_Neoplasia maligna de outras glândulas salivares maiores e as não especificadas,C08-Neoplasia maligna de outras glândulas salivares maiores e as não especificadas,C08-Neoplasia maligna de outras glândulas salivares maiores e as não especificadas,Misc,N/A,,
b80a0dce-3f1e-4709-b266-b50dff9b16e8,,,DC_Neoplasia maligna da amígdala,DC_Neoplasia maligna da amígdala,C09-Neoplasia maligna da amígdala,C09-Neoplasia maligna da amígdala,Misc,N/A,,
85da2329-039c-4a18-9f71-75514e41b13f,,,DC_Neoplasia maligna da orofaringe,DC_Neoplasia maligna da orofaringe,C10-Neoplasia maligna da orofaringe,C10-Neoplasia maligna da orofaringe,Misc,N/A,,
0b482928-edd0-4f50-86a4-400c7b86af6b,,,DC_Neoplasia maligna da nasofaringe,DC_Neoplasia maligna da nasofaringe,C11-Neoplasia maligna da nasofaringe,C11-Neoplasia maligna da nasofaringe,Misc,N/A,,
3f45e105-4861-4793-aa22-dcec5d265798,,,DC_Neoplasia maligna do seio piriforme,DC_Neoplasia maligna do seio piriforme,C12-Neoplasia maligna do seio piriforme,C12-Neoplasia maligna do seio piriforme,Misc,N/A,,
a7f4bb8b-801a-4865-a4de-8b961f26b14e,,,DC_Neoplasia maligna da hipofaringe,DC_Neoplasia maligna da hipofaringe,C13-Neoplasia maligna da hipofaringe,C13-Neoplasia maligna da hipofaringe,Misc,N/A,,
322b3fe7-387c-49c1-8c4c-9e003141b1f5,,,"DC_Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe","DC_Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe","C14-Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe","C14-Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe",Misc,N/A,,
23f1fa06-1621-4652-9b54-f2353d5748d2,,,DC_Neoplasia maligna do esôfago,DC_Neoplasia maligna do esôfago,C15-Neoplasia maligna do esôfago,C15-Neoplasia maligna do esôfago,Misc,N/A,,
1e879124-5c31-4bb7-83ef-5583dd58a697,,,DC_Neoplasia maligna do estômago,DC_Neoplasia maligna do estômago,C16-Neoplasia maligna do estômago,C16-Neoplasia maligna do estômago,Misc,N/A,,
5b89b1a0-db16-45a2-b3da-cf2e85a799f6,,,DC_Neoplasia maligna do intestino delgado,DC_Neoplasia maligna do intestino delgado,C17-Neoplasia maligna do intestino delgado,C17-Neoplasia maligna do intestino delgado,Misc,N/A,,
352a95e3-79d5-4720-a934-46db4546e9bf,,,DC_Neoplasia maligna do cólon,DC_Neoplasia maligna do cólon,C18-Neoplasia maligna do cólon,C18-Neoplasia maligna do cólon,Misc,N/A,,
8ef94ef9-75cf-4a57-9a3c-d5d1b7c9a1b2,,,DC_Neoplasia maligna da junção retossigmóide,DC_Neoplasia maligna da junção retossigmóide,C19-Neoplasia maligna da junção retossigmóide,C19-Neoplasia maligna da junção retossigmóide,Misc,N/A,,
61303e4a-8a26-43f4-b75a-4e9fb9c47f83,,,DC_Neoplasia maligna do reto,DC_Neoplasia maligna do reto,C20-Neoplasia maligna do reto,C20-Neoplasia maligna do reto,Misc,N/A,,
a71e675d-69a2-4e42-883f-80f28d04b548,,,DC_Neoplasia maligna do ânus e do canal anal,DC_Neoplasia maligna do ânus e do canal anal,C21-Neoplasia maligna do ânus e do canal anal,C21-Neoplasia maligna do ânus e do canal anal,Misc,N/A,,
6e4681af-28ff-4d03-9d0b-92e846ff0ebf,,,DC_Neoplasia maligna do fígado e das vias biliares intra-hepáticas,DC_Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22-Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22-Neoplasia maligna do fígado e das vias biliares intra-hepáticas,Misc,N/A,,
04cf33ed-2df1-4017-b32b-1d8dbdb0708c,,,DC_Neoplasia maligna da vesícula biliar,DC_Neoplasia maligna da vesícula biliar,C23-Neoplasia maligna da vesícula biliar,C23-Neoplasia maligna da vesícula biliar,Misc,N/A,,
1ba6f59f-726e-4ac8-941e-18c1f34d5d4f,,,"DC_Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares","DC_Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares","C24-Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares","C24-Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares",Misc,N/A,,
fe7a4cee-2777-4cdd-9602-443e44933d4b,,,DC_Neoplasia maligna do pâncreas,DC_Neoplasia maligna do pâncreas,C25-Neoplasia maligna do pâncreas,C25-Neoplasia maligna do pâncreas,Misc,N/A,,
671a984e-85df-499b-96d5-27501786bba0,,,DC_Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo,DC_Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo,C26-Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo,C26-Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo,Misc,N/A,,
c9614780-eef4-4873-8a5d-bf00e5a7c0d4,,,DC_Neoplasia maligna da cavidade nasal e do ouvido médio,DC_Neoplasia maligna da cavidade nasal e do ouvido médio,C30-Neoplasia maligna da cavidade nasal e do ouvido médio,C30-Neoplasia maligna da cavidade nasal e do ouvido médio,Misc,N/A,,
95bbd4bf-c52b-4f05-a535-e9aa86d21493,,,DC_Neoplasia maligna dos seios da face,DC_Neoplasia maligna dos seios da face,C31-Neoplasia maligna dos seios da face,C31-Neoplasia maligna dos seios da face,Misc,N/A,,
869b22f3-44a5-44c8-84a5-ad7a4f2cce1f,,,DC_Neoplasia maligna da laringe,DC_Neoplasia maligna da laringe,C32-Neoplasia maligna da laringe,C32-Neoplasia maligna da laringe,Misc,N/A,,
160e427c-09f1-4273-a1e0-1c66decca888,,,DC_Neoplasia maligna da traquéia,DC_Neoplasia maligna da traquéia,C33-Neoplasia maligna da traquéia,C33-Neoplasia maligna da traquéia,Misc,N/A,,
1ae6d8b2-dc85-4acc-af90-2d37c04003df,,,DC_Neoplasia maligna dos brônquios e dos pulmões,DC_Neoplasia maligna dos brônquios e dos pulmões,C34-Neoplasia maligna dos brônquios e dos pulmões,C34-Neoplasia maligna dos brônquios e dos pulmões,Misc,N/A,,
2f2add9a-3260-42fe-a16c-8344c2d433f8,,,DC_Neoplasia maligna do timo,DC_Neoplasia maligna do timo,C37-Neoplasia maligna do timo,C37-Neoplasia maligna do timo,Misc,N/A,,
8d8188ec-bd2e-4870-b805-59f609b815f3,,,"DC_Neoplasia maligna do coração, mediastino e pleura","DC_Neoplasia maligna do coração, mediastino e pleura","C38-Neoplasia maligna do coração, mediastino e pleura","C38-Neoplasia maligna do coração, mediastino e pleura",Misc,N/A,,
c2d6a47f-5e5d-4d1c-b33a-8db18be75303,,,DC_Neoplasia maligna de outras localizações e de localizações mal definidas do aparelho respiratório e dos órgãos intratorácicos,DC_Neoplasia maligna de outras localizações e de localizações mal definidas do aparelho respiratório e dos órgãos intratorácicos,C39-Neoplasia maligna de outras localizações e de localizações mal definidas do aparelho respiratório e dos órgãos intratorácicos,C39-Neoplasia maligna de outras localizações e de localizações mal definidas do aparelho respiratório e dos órgãos intratorácicos,Misc,N/A,,
dd14ba3a-0d71-43f9-856f-03329fca204c,,,DC_Neoplasia maligna dos ossos e cartilagens articulares dos membros,DC_Neoplasia maligna dos ossos e cartilagens articulares dos membros,C40-Neoplasia maligna dos ossos e cartilagens articulares dos membros,C40-Neoplasia maligna dos ossos e cartilagens articulares dos membros,Misc,N/A,,
9f59e4f6-887e-4a77-a52b-513cacec83c0,,,DC_Neoplasia maligna dos ossos e das cartilagens articulares de outras localizações e de localizações não especificadas,DC_Neoplasia maligna dos ossos e das cartilagens articulares de outras localizações e de localizações não especificadas,C41-Neoplasia maligna dos ossos e das cartilagens articulares de outras localizações e de localizações não especificadas,C41-Neoplasia maligna dos ossos e das cartilagens articulares de outras localizações e de localizações não especificadas,Misc,N/A,,
211ed8d6-f695-46c2-9fae-70925727d247,,,DC_Melanoma maligno da pele,DC_Melanoma maligno da pele,C43-Melanoma maligno da pele,C43-Melanoma maligno da pele,Misc,N/A,,
3b3abce7-e7e6-41a4-a739-926b7328e596,,,DC_Outras neoplasias malignas da pele,DC_Outras neoplasias malignas da pele,C44-Outras neoplasias malignas da pele,C44-Outras neoplasias malignas da pele,Misc,N/A,,
0588d3db-2005-414e-8c88-82b1e959373b,,,DC_Mesotelioma,DC_Mesotelioma,C45-Mesotelioma,C45-Mesotelioma,Misc,N/A,,
d1e0c78b-7782-47a2-acc1-e21bb5b8c764,,,DC_Sarcoma de Kaposi,DC_Sarcoma de Kaposi,C46-Sarcoma de Kaposi,C46-Sarcoma de Kaposi,Misc,N/A,,
