uuid,Members,Answers,Fully specified name:pt,Fully specified name:en,Short name:pt,Short name:en,Data class,Data type,Same as mappings,_version:1,_order:100
57aedac0-960a-4ccb-a995-2a44827b5d7c,,,Dermatofitose,Dermatofitose,B35-Dermatofitose,B35-Dermatofitose,Diagnosis,N/A,ICD 10 - WHO:B35,,
b10eb931-581e-4bec-8339-796319f40a36,,,Outras micoses superficiais,Outras micoses superficiais,B36-Outras micoses superficiais,B36-Outras micoses superficiais,Diagnosis,N/A,ICD 10 - WHO:B36,,
7b5c2cbe-bcd7-4b0e-b761-69a2b665658e,,,Candidíase,Candidíase,B37-Candidíase,B37-Candidíase,Diagnosis,N/A,ICD 10 - WHO:B37,,
106cf1d2-93e4-4df8-b81f-251112f46828,,,Coccidioidomicose,Coccidioidomicose,B38-Coccidioidomicose,B38-Coccidioidomicose,Diagnosis,N/A,ICD 10 - WHO:B38,,
113623f4-d537-4377-975d-1af609cf1a17,,,Histoplasmose,Histoplasmose,B39-Histoplasmose,B39-Histoplasmose,Diagnosis,N/A,ICD 10 - WHO:B39,,
cdcc9a2a-631b-4d91-bb59-7525965d2b01,,,Blastomicose,Blastomicose,B40-Blastomicose,B40-Blastomicose,Diagnosis,N/A,ICD 10 - WHO:B40,,
11fb5691-f50a-4c00-af1c-e4470ff49f8f,,,Paracoccidioidomicose,Paracoccidioidomicose,B41-Paracoccidioidomicose,B41-Paracoccidioidomicose,Diagnosis,N/A,ICD 10 - WHO:B41,,
762b25c3-e505-44c7-8e00-d37bfc9efd72,,,Esporotricose,Esporotricose,B42-Esporotricose,B42-Esporotricose,Diagnosis,N/A,ICD 10 - WHO:B42,,
84d7bcc8-7bae-47ff-b953-c26ef6397ae0,,,Cromomicose e abscesso feomicótico,Cromomicose e abscesso feomicótico,B43-Cromomicose e abscesso feomicótico,B43-Cromomicose e abscesso feomicótico,Diagnosis,N/A,ICD 10 - WHO:B43,,
3f664903-692f-4d67-b0de-1a31c6dfbf54,,,Aspergilose,Aspergilose,B44-Aspergilose,B44-Aspergilose,Diagnosis,N/A,ICD 10 - WHO:B44,,
3b348738-1a28-491d-8782-021cf6c0ee1d,,,Criptococose,Criptococose,B45-Criptococose,B45-Criptococose,Diagnosis,N/A,ICD 10 - WHO:B45,,
c6561faa-defe-4254-bdfa-859bd2d97b94,,,Zigomicose,Zigomicose,B46-Zigomicose,B46-Zigomicose,Diagnosis,N/A,ICD 10 - WHO:B46,,
d0922557-3c2b-4b47-bcea-8a829f2811e5,,,Micetoma,Micetoma,B47-Micetoma,B47-Micetoma,Diagnosis,N/A,ICD 10 - WHO:B47,,
2fd4b2df-0997-45ab-a3a7-a943b2448412,,,"Outras micoses, não classificadas em outra parte","Outras micoses, não classificadas em outra parte","B48-Outras micoses, não classificadas em outra parte","B48-Outras micoses, não classificadas em outra parte",Diagnosis,N/A,ICD 10 - WHO:B48,,
fdf04a45-7e1a-4e89-b44d-e3b33f7a24f1,,,Micose não especificada,Micose não especificada,B49-Micose não especificada,B49-Micose não especificada,Diagnosis,N/A,ICD 10 - WHO:B49,,
53d615b3-c725-46ab-8c70-a60db4a6446b,,,Malária por Plasmodium falciparum,Malária por Plasmodium falciparum,B50-Malária por Plasmodium falciparum,B50-Malária por Plasmodium falciparum,Diagnosis,N/A,ICD 10 - WHO:B50,,
18081ee2-6a61-4117-8357-26fa27f71ff8,,,Malária por Plasmodium vivax,Malária por Plasmodium vivax,B51-Malária por Plasmodium vivax,B51-Malária por Plasmodium vivax,Diagnosis,N/A,ICD 10 - WHO:B51,,
72bff392-933b-45d0-8e96-50f9bb81c226,,,Malária por Plasmodium malariae,Malária por Plasmodium malariae,B52-Malária por Plasmodium malariae,B52-Malária por Plasmodium malariae,Diagnosis,N/A,ICD 10 - WHO:B52,,
8eb3144d-0c67-4d19-b689-6bd334f59874,,,Outras formas de malária confirmadas por exames parasitológicos,Outras formas de malária confirmadas por exames parasitológicos,B53-Outras formas de malária confirmadas por exames parasitológicos,B53-Outras formas de malária confirmadas por exames parasitológicos,Diagnosis,N/A,ICD 10 - WHO:B53,,
568ed34d-f511-4d44-957e-fe5cde98f2bc,,,Malária não especificada,Malária não especificada,B54-Malária não especificada,B54-Malária não especificada,Diagnosis,N/A,ICD 10 - WHO:B54,,
b52ef217-cf8a-47ca-9fda-888f83923685,,,Leishmaniose,Leishmaniose,B55-Leishmaniose,B55-Leishmaniose,Diagnosis,N/A,ICD 10 - WHO:B55,,
ff813519-d62f-4d70-a42a-ed70a9e3a6b5,,,Tripanossomíase africana,Tripanossomíase africana,B56-Tripanossomíase africana,B56-Tripanossomíase africana,Diagnosis,N/A,ICD 10 - WHO:B56,,
018984f7-3c60-456c-bdd8-a9d8cb6076d2,,,Doença de Chagas,Doença de Chagas,B57-Doença de Chagas,B57-Doença de Chagas,Diagnosis,N/A,ICD 10 - WHO:B57,,
09c88a12-8151-451c-b7d4-bc030c0c3a86,,,Toxoplasmose,Toxoplasmose,B58-Toxoplasmose,B58-Toxoplasmose,Diagnosis,N/A,ICD 10 - WHO:B58,,
f92b7a21-8d5c-4377-916b-36eb8df563cc,,,Pneumocistose,Pneumocistose,B59-Pneumocistose,B59-Pneumocistose,Diagnosis,N/A,ICD 10 - WHO:B59,,
9d330e6b-bdf7-4b45-86c8-08cd1db14f69,,,"Outras doenças devidas a protozoários, não classificadas em outra parte","Outras doenças devidas a protozoários, não classificadas em outra parte","B60-Outras doenças devidas a protozoários, não classificadas em outra parte","B60-Outras doenças devidas a protozoários, não classificadas em outra parte",Diagnosis,N/A,ICD 10 - WHO:B60,,
7b02ba14-d4c5-4b62-9444-46a4913f88aa,,,Doença não especificada devida a protozoários,Doença não especificada devida a protozoários,B64-Doença não especificada devida a protozoários,B64-Doença não especificada devida a protozoários,Diagnosis,N/A,ICD 10 - WHO:B64,,
3cc273d6-59ca-402b-870d-d2d62a7b5236,,,Esquistossomose [bilharziose] [Schistosomíase],Esquistossomose [bilharziose] [Schistosomíase],B65-Esquistossomose [bilharziose] [Schistosomíase],B65-Esquistossomose [bilharziose] [Schistosomíase],Diagnosis,N/A,ICD 10 - WHO:B65,,
1432d535-8b8e-4de1-aa62-e73ff133b8a0,,,Outras infestações por trematódeos,Outras infestações por trematódeos,B66-Outras infestações por trematódeos,B66-Outras infestações por trematódeos,Diagnosis,N/A,ICD 10 - WHO:B66,,
b3e59ee8-bb72-4ed6-8aff-164eb4cefdbf,,,Equinococose,Equinococose,B67-Equinococose,B67-Equinococose,Diagnosis,N/A,ICD 10 - WHO:B67,,
46e9b344-6fd9-4020-8200-434d228f51d4,,,Infestação por Taenia,Infestação por Taenia,B68-Infestação por Taenia,B68-Infestação por Taenia,Diagnosis,N/A,ICD 10 - WHO:B68,,
3a33691e-afeb-4d75-b4cf-a514bcf47e25,,,Cisticercose,Cisticercose,B69-Cisticercose,B69-Cisticercose,Diagnosis,N/A,ICD 10 - WHO:B69,,
82c20e28-bb67-491a-b13f-cd2ab221e6d8,,,Difilobotríase e esparganose,Difilobotríase e esparganose,B70-Difilobotríase e esparganose,B70-Difilobotríase e esparganose,Diagnosis,N/A,ICD 10 - WHO:B70,,
ba23a83b-d3cf-4eb4-91af-17c46ffa65e5,,,Outras infestações por cestóides,Outras infestações por cestóides,B71-Outras infestações por cestóides,B71-Outras infestações por cestóides,Diagnosis,N/A,ICD 10 - WHO:B71,,
08fa396f-560b-4fd8-8734-19b48f1530d9,,,Dracontíase,Dracontíase,B72-Dracontíase,B72-Dracontíase,Diagnosis,N/A,ICD 10 - WHO:B72,,
f342b460-f2d1-42bc-bb49-3f3f1a199bc2,,,Oncocercose,Oncocercose,B73-Oncocercose,B73-Oncocercose,Diagnosis,N/A,ICD 10 - WHO:B73,,
97a145af-2250-41f0-8a8b-844c3ced0f89,,,Filariose,Filariose,B74-Filariose,B74-Filariose,Diagnosis,N/A,ICD 10 - WHO:B74,,
a6447141-4aed-4ec6-97ea-cf0218bd666b,,,Triquinose,Triquinose,B75-Triquinose,B75-Triquinose,Diagnosis,N/A,ICD 10 - WHO:B75,,
5475bb10-f5d3-430e-8c88-c1bb9a6f2a9b,,,Ancilostomíase,Ancilostomíase,B76-Ancilostomíase,B76-Ancilostomíase,Diagnosis,N/A,ICD 10 - WHO:B76,,
636447ed-9e84-4c84-95af-b6a1f70598b0,,,Ascaridíase,Ascaridíase,B77-Ascaridíase,B77-Ascaridíase,Diagnosis,N/A,ICD 10 - WHO:B77,,
8dfef18a-71bf-4a60-b881-c7baf087e454,,,Estrongiloidíase,Estrongiloidíase,B78-Estrongiloidíase,B78-Estrongiloidíase,Diagnosis,N/A,ICD 10 - WHO:B78,,
4f763419-8896-4b57-879f-a213a99b86d2,,,Tricuríase,Tricuríase,B79-Tricuríase,B79-Tricuríase,Diagnosis,N/A,ICD 10 - WHO:B79,,
d8a077aa-d2bf-4bc8-aa04-120f37dd9486,,,Oxiuríase,Oxiuríase,B80-Oxiuríase,B80-Oxiuríase,Diagnosis,N/A,ICD 10 - WHO:B80,,
12f6f261-030b-4188-a668-a3a35e575819,,,"Outras helmintíases intestinais, não classificadas em outra parte","Outras helmintíases intestinais, não classificadas em outra parte","B81-Outras helmintíases intestinais, não classificadas em outra parte","B81-Outras helmintíases intestinais, não classificadas em outra parte",Diagnosis,N/A,ICD 10 - WHO:B81,,
5f2dad53-4652-43ea-9708-eb6cf2ebd76b,,,Parasitose intestinal não especificada,Parasitose intestinal não especificada,B82-Parasitose intestinal não especificada,B82-Parasitose intestinal não especificada,Diagnosis,N/A,ICD 10 - WHO:B82,,
0a82c976-b7ab-403c-a8ab-aff0de4d78d6,,,Outras helmintíases,Outras helmintíases,B83-Outras helmintíases,B83-Outras helmintíases,Diagnosis,N/A,ICD 10 - WHO:B83,,
3abbdd28-826e-4265-aafb-628a6696e9a5,,,Pediculose e ftiríase,Pediculose e ftiríase,B85-Pediculose e ftiríase,B85-Pediculose e ftiríase,Diagnosis,N/A,ICD 10 - WHO:B85,,
a55d85e7-9e67-4ba5-956f-99bfa23b4412,,,Escabiose [sarna],Escabiose [sarna],B86-Escabiose [sarna],B86-Escabiose [sarna],Diagnosis,N/A,ICD 10 - WHO:B86,,
823066b1-b79a-4962-82c9-044660349b38,,,Miíase,Miíase,B87-Miíase,B87-Miíase,Diagnosis,N/A,ICD 10 - WHO:B87,,
c18e0a8b-f0f2-4795-9200-007dfda4a854,,,Outras infestações,Outras infestações,B88-Outras infestações,B88-Outras infestações,Diagnosis,N/A,ICD 10 - WHO:B88,,
b3ce4eaa-c65d-490d-846d-81bc5d7c1b69,,,Doença parasitária não especificada,Doença parasitária não especificada,B89-Doença parasitária não especificada,B89-Doença parasitária não especificada,Diagnosis,N/A,ICD 10 - WHO:B89,,
9f368090-72ff-4dd7-a367-282bf023e987,,,Seqüelas de tuberculose,Seqüelas de tuberculose,B90-Seqüelas de tuberculose,B90-Seqüelas de tuberculose,Diagnosis,N/A,ICD 10 - WHO:B90,,
16e4241a-b456-4556-a749-dc3943aa1ba8,,,Seqüelas de poliomielite,Seqüelas de poliomielite,B91-Seqüelas de poliomielite,B91-Seqüelas de poliomielite,Diagnosis,N/A,ICD 10 - WHO:B91,,
3059dcb9-abd4-4633-9038-c7fb57e77110,,,Seqüelas de hanseníase [lepra],Seqüelas de hanseníase [lepra],B92-Seqüelas de hanseníase [lepra],B92-Seqüelas de hanseníase [lepra],Diagnosis,N/A,ICD 10 - WHO:B92,,
c95452b6-5410-4942-b657-6db07633abdf,,,Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas,Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas,B94-Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas,B94-Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas,Diagnosis,N/A,ICD 10 - WHO:B94,,
9ca4d979-7492-4cab-8086-6c3d0f822ff1,,,Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos,Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos,B95-Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos,B95-Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos,Diagnosis,N/A,ICD 10 - WHO:B95,,
c222fa5c-35be-4f5d-b4fd-5ee657e725ff,,,"Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos","Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos","B96-Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos","B96-Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos",Diagnosis,N/A,ICD 10 - WHO:B96,,
f5e534cf-68d6-4901-9f4d-a0bccabc7bb2,,,Vírus como causa de doenças classificadas em outros capítulos,Vírus como causa de doenças classificadas em outros capítulos,B97-Vírus como causa de doenças classificadas em outros capítulos,B97-Vírus como causa de doenças classificadas em outros capítulos,Diagnosis,N/A,ICD 10 - WHO:B97,,
0057af6f-6ff9-4179-b278-633c9059fe2a,,,Outras doenças infecciosas,Outras doenças infecciosas,B99-Outras doenças infecciosas,B99-Outras doenças infecciosas,Diagnosis,N/A,ICD 10 - WHO:B99,,
dc253078-f590-4eac-abd0-df96abbfe75e,,,"Doenças infecciosas, outras e as não especificadas","Doenças infecciosas, outras e as não especificadas","B99-Doenças infecciosas, outras e as não especificadas","B99-Doenças infecciosas, outras e as não especificadas",Diagnosis,N/A,ICD 10 - WHO:B99,,
197f9ea6-5ade-45c3-8268-73997bd2ef86,,,Neoplasia maligna do lábio,Neoplasia maligna do lábio,C00-Neoplasia maligna do lábio,C00-Neoplasia maligna do lábio,Diagnosis,N/A,ICD 10 - WHO:C00,,
6869b92f-0423-4843-802d-36ef3681f0d4,,,Neoplasia maligna da base da língua,Neoplasia maligna da base da língua,C01-Neoplasia maligna da base da língua,C01-Neoplasia maligna da base da língua,Diagnosis,N/A,ICD 10 - WHO:C01,,
7a76c572-9b3b-4c90-828d-2a02b2bb9b23,,,Neoplasia maligna de outras partes e de partes não especificadas da língua,Neoplasia maligna de outras partes e de partes não especificadas da língua,C02-Neoplasia maligna de outras partes e de partes não especificadas da língua,C02-Neoplasia maligna de outras partes e de partes não especificadas da língua,Diagnosis,N/A,ICD 10 - WHO:C02,,
28f159fb-c90a-4ff1-91c2-de2fd3ddde8c,,,Neoplasia maligna da gengiva,Neoplasia maligna da gengiva,C03-Neoplasia maligna da gengiva,C03-Neoplasia maligna da gengiva,Diagnosis,N/A,ICD 10 - WHO:C03,,
e24a4826-6d57-4a84-bc49-6f4a2f2367eb,,,Neoplasia maligna do assoalho da boca,Neoplasia maligna do assoalho da boca,C04-Neoplasia maligna do assoalho da boca,C04-Neoplasia maligna do assoalho da boca,Diagnosis,N/A,ICD 10 - WHO:C04,,
0917af1d-47f5-415c-9788-3fb46fba92b6,,,Neoplasia maligna do pálato,Neoplasia maligna do pálato,C05-Neoplasia maligna do pálato,C05-Neoplasia maligna do pálato,Diagnosis,N/A,ICD 10 - WHO:C05,,
8319ffb0-88a5-45e4-b3de-f2150af4c388,,,Neoplasia maligna de outras partes e de partes não especificadas da boca,Neoplasia maligna de outras partes e de partes não especificadas da boca,C06-Neoplasia maligna de outras partes e de partes não especificadas da boca,C06-Neoplasia maligna de outras partes e de partes não especificadas da boca,Diagnosis,N/A,ICD 10 - WHO:C06,,
2253ff2d-2e49-48b6-a901-0fd776546108,,,Neoplasia maligna da glândula parótida,Neoplasia maligna da glândula parótida,C07-Neoplasia maligna da glândula parótida,C07-Neoplasia maligna da glândula parótida,Diagnosis,N/A,ICD 10 - WHO:C07,,
9263cf5d-e484-4d3a-8c82-aaac50d7a111,,,Neoplasia maligna de outras glândulas salivares maiores e as não especificadas,Neoplasia maligna de outras glândulas salivares maiores e as não especificadas,C08-Neoplasia maligna de outras glândulas salivares maiores e as não especificadas,C08-Neoplasia maligna de outras glândulas salivares maiores e as não especificadas,Diagnosis,N/A,ICD 10 - WHO:C08,,
b047010b-4fe8-4a44-b3a7-6a7c4662caff,,,Neoplasia maligna da amígdala,Neoplasia maligna da amígdala,C09-Neoplasia maligna da amígdala,C09-Neoplasia maligna da amígdala,Diagnosis,N/A,ICD 10 - WHO:C09,,
828db460-9cf5-46e2-8daf-6aff19b45905,,,Neoplasia maligna da orofaringe,Neoplasia maligna da orofaringe,C10-Neoplasia maligna da orofaringe,C10-Neoplasia maligna da orofaringe,Diagnosis,N/A,ICD 10 - WHO:C10,,
c86001eb-c12f-4e7d-8c32-19de22dd7757,,,Neoplasia maligna da nasofaringe,Neoplasia maligna da nasofaringe,C11-Neoplasia maligna da nasofaringe,C11-Neoplasia maligna da nasofaringe,Diagnosis,N/A,ICD 10 - WHO:C11,,
3711ec36-c2c7-45f7-85c4-44185274e30d,,,Neoplasia maligna do seio piriforme,Neoplasia maligna do seio piriforme,C12-Neoplasia maligna do seio piriforme,C12-Neoplasia maligna do seio piriforme,Diagnosis,N/A,ICD 10 - WHO:C12,,
73a4bb49-b0bd-4990-bcc7-1b9f06849f19,,,Neoplasia maligna da hipofaringe,Neoplasia maligna da hipofaringe,C13-Neoplasia maligna da hipofaringe,C13-Neoplasia maligna da hipofaringe,Diagnosis,N/A,ICD 10 - WHO:C13,,
d49077c4-a940-4c2f-8641-76c1f8e77d3e,,,"Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe","Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe","C14-Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe","C14-Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe",Diagnosis,N/A,ICD 10 - WHO:C14,,
297b4dc2-fc29-45f2-8289-2d8dc3fa84f5,,,Neoplasia maligna do esôfago,Neoplasia maligna do esôfago,C15-Neoplasia maligna do esôfago,C15-Neoplasia maligna do esôfago,Diagnosis,N/A,ICD 10 - WHO:C15,,
ab4ce88c-3b9a-4156-abbf-5c7705dc0cf2,,,Neoplasia maligna do estômago,Neoplasia maligna do estômago,C16-Neoplasia maligna do estômago,C16-Neoplasia maligna do estômago,Diagnosis,N/A,ICD 10 - WHO:C16,,
e4f4ed86-6e6a-4160-b569-a738e76093b8,,,Neoplasia maligna do intestino delgado,Neoplasia maligna do intestino delgado,C17-Neoplasia maligna do intestino delgado,C17-Neoplasia maligna do intestino delgado,Diagnosis,N/A,ICD 10 - WHO:C17,,
1a2e81b1-e5e7-48e3-ba70-0503bfe9c5ab,,,Neoplasia maligna do cólon,Neoplasia maligna do cólon,C18-Neoplasia maligna do cólon,C18-Neoplasia maligna do cólon,Diagnosis,N/A,ICD 10 - WHO:C18,,
3809092b-d463-4262-9dab-7571a7702c6c,,,Neoplasia maligna da junção retossigmóide,Neoplasia maligna da junção retossigmóide,C19-Neoplasia maligna da junção retossigmóide,C19-Neoplasia maligna da junção retossigmóide,Diagnosis,N/A,ICD 10 - WHO:C19,,
3b5d0458-95fe-461e-9365-a749d578178d,,,Neoplasia maligna do reto,Neoplasia maligna do reto,C20-Neoplasia maligna do reto,C20-Neoplasia maligna do reto,Diagnosis,N/A,ICD 10 - WHO:C20,,
743f9379-04f4-4a16-9ff8-7cc1f5c090e0,,,Neoplasia maligna do ânus e do canal anal,Neoplasia maligna do ânus e do canal anal,C21-Neoplasia maligna do ânus e do canal anal,C21-Neoplasia maligna do ânus e do canal anal,Diagnosis,N/A,ICD 10 - WHO:C21,,
dece6e58-68c1-4c5f-8530-fd60ac99c1a4,,,Neoplasia maligna do fígado e das vias biliares intra-hepáticas,Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22-Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22-Neoplasia maligna do fígado e das vias biliares intra-hepáticas,Diagnosis,N/A,ICD 10 - WHO:C22,,
93759742-9c1d-4032-9f9a-7121ab65c1f8,,,Neoplasia maligna da vesícula biliar,Neoplasia maligna da vesícula biliar,C23-Neoplasia maligna da vesícula biliar,C23-Neoplasia maligna da vesícula biliar,Diagnosis,N/A,ICD 10 - WHO:C23,,
da0be860-4161-48d6-b6e0-5a8354667271,,,"Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares","Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares","C24-Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares","C24-Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares",Diagnosis,N/A,ICD 10 - WHO:C24,,
0ddf5631-a435-4fb5-bd2e-c6674dab2fbf,,,Neoplasia maligna do pâncreas,Neoplasia maligna do pâncreas,C25-Neoplasia maligna do pâncreas,C25-Neoplasia maligna do pâncreas,Diagnosis,N/A,ICD 10 - WHO:C25,,
0859c375-b798-442b-91fe-42819499747a,,,Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo,Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo,C26-Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo,C26-Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo,Diagnosis,N/A,ICD 10 - WHO:C26,,
04e888d5-e0ed-4ea5-941e-e4f3b6970deb,,,Neoplasia maligna da cavidade nasal e do ouvido médio,Neoplasia maligna da cavidade nasal e do ouvido médio,C30-Neoplasia maligna da cavidade nasal e do ouvido médio,C30-Neoplasia maligna da cavidade nasal e do ouvido médio,Diagnosis,N/A,ICD 10 - WHO:C30,,
5e75a6b0-4ee9-4946-8361-4f6c582e8b65,,,Neoplasia maligna dos seios da face,Neoplasia maligna dos seios da face,C31-Neoplasia maligna dos seios da face,C31-Neoplasia maligna dos seios da face,Diagnosis,N/A,ICD 10 - WHO:C31,,
